Gene	zoneI	zoneIId	zoneIIp	zoneIZ	zoneIII
smc00816	69.5072049627359	92.2979239291361	66.2532610329476	29.4326937915579	23.863950633976
smc00817	4.80732338163653	29.1043913385046	82.359041584985	67.3232384087266	27.7652411039551
smc00818	85.0642431014305	99.7726842572433	280.20941170117	126.449606999772	112.046885038215
smc00819	45.3973707343861	19.2300457157804	311.538569656359	927.465845117175	217.261421114792
smc00820	133.491917501146	110.63088490172	88.8044547313371	74.127458659135	34.2288460919779
smc00821	58.4944061848288	172.631739988145	149.011827192805	168.071151592343	85.692280524669
smc00822	94.295370397971	82.9908199864244	95.3030975795962	237.306620720827	116.39854094147
smc00823	96.5961162050639	57.1342855039863	43.6353582599759	90.9868975757061	82.3441187184497
smc00824	285.08086434581	240.138829156645	269.286297878425	88.3217977070232	43.429256660585
smc00825	123.214952104388	170.090365791367	202.094741326226	88.8343490550232	64.2393957202171
smc00826	88.0673390219158	73.2717359757309	105.496263485682	37.4606142681623	79.6011747538797
smc00827	168.393953601216	129.799161447654	140.777124131855	95.0239554892819	511.335341735588
smc00828	760.661782694414	329.662462473168	378.348512607367	155.876524301214	1034.0416387343
smc00829	25.2277464398964	31.0260722558299	49.579661173001	15.8115498644355	15.7654053114551
smc00830	36.979162534553	72.392813015307	150.378718634158	293.385366748661	107.348568900541
smc00831	224.038867930456	216.585470352244	238.861498979553	173.877563745023	35.0649304610102
smc00832	166.975913967619	190.503441064517	208.892802969879	109.71526317107	24.2276291779164
smc00833	114.839771247491	70.5426480423943	106.410431464763	44.0645782515093	16.2511674525861
smc00838	71.6714986268595	63.2751539533392	104.820544944241	63.5435224111142	50.7029194500348
smc00849	307.2515954771	162.179924838543	117.439528234487	21.8696739367628	53.9334038423274
smc00850	473.791164420579	424.238330471311	1013.62476619114	992.636450573054	84.9925677564883
smc00851	123.352062990804	110.768737562399	273.869848433672	291.975743264362	17.6134402301241
smc00852	71.0250379710599	100.661227787589	147.356753738644	111.01131764014	24.7455959479815
smc00853	179.238291498086	132.137923692056	193.846478742299	144.137132297299	28.3967016338555
smc00854	0	20.3234055398042	33.0419675445022	3.16162291238775	12.5332845404518
smc00855	73.1794295201582	78.3025472780434	123.225615934821	102.645116774815	53.0337875204285
smc00856	184.648101884114	270.512097182377	395.496277887749	258.661377768955	123.165861246477
smc00857	439.482900262717	393.381174806035	1550.90003171918	618.156208318715	60.2397068900611
smc00858	41.3467898012251	70.3521774913676	167.112826630902	27.9135496261814	9.00492322681334
smc00859	116.826835457864	232.113809402887	241.404052714724	114.485192749778	21.987602098442
smc00860	320.181523108237	288.731808207567	397.855684177281	171.095056105924	46.6714337976597
smc00861	251.206505333988	235.165077596538	202.016626870275	169.560632708491	270.368740123169
smc00862	271.196500229139	289.749178230793	277.361724585628	127.572705384722	129.070921833911
smc00863	58.7201451086372	94.3356400420907	109.489982271404	264.59547162349	110.042585878702
smc00864	34.1546217205381	11.5454023424172	20.630509526025	89.4077983002566	215.82622595675
smc00865	196.86033349088	174.38327169357	184.964090634816	177.641319159951	39.7617832502256
smc00866	536.276450537731	257.357051249641	32.1116894557037	31.1761674669173	55.3397118678252
smc00867	117.393211353677	67.3210317415571	27.5354334463373	25.1673458335811	161.026412803429
smc00868	184.645296245733	228.897246050892	614.504441891744	574.738632582546	46.087379247463
smc00869	680.856825765844	478.522554481145	876.368674414174	633.202158816569	77.8790244111473
smc00870	1565.03501936169	2408.81687609645	3214.5203456884	5192.56472180062	62.9070035502841
smc00871	564.312600185162	701.142267067458	953.685661215109	1195.88316469263	106.413680606706
smc00872	1165.20707672567	1955.76949517684	6602.11825346872	3973.10796183658	572.146614207088
smc00873	83.5249134620177	72.1892085612141	81.0299336484387	103.56423539266	212.098771522116
smc00874	227.543953743322	256.455317640652	261.546364159329	327.767971515081	134.680815499578
smc00876	270.388519682744	170.907407781864	365.617893858611	149.237742559214	223.125411289279
smc00877	180.358358157934	158.309398336159	133.24095780746	103.516986946256	30.4385234793393
smc00878	298.917425403427	334.253492515458	357.332374469932	203.111268503936	47.5636470564645
smc00879	53.1384397324189	63.5388884726921	98.5712260682204	73.9216490266702	14.6588437214002
smc00880	142.714462404272	101.875971184164	149.330977415964	92.7076360077673	77.44913703256
smc00881	201.41717695839	83.9745100770709	95.0320951774695	65.1462017483057	58.4533098647722
smc00882	309.821434669955	83.3133374586874	144.199648391555	59.0556069991096	58.017349170494
smc00883	137.041579740624	46.6515427444006	40.1988862413956	34.2456263818372	36.7276674001933
smc00884	158.259660511675	84.177980897399	93.5344483415801	90.51654349217	118.027229631432
smc00885	161.11012250542	309.379926067641	83.1152858732244	101.566773257439	121.995214129893
smc00886	252.322502735932	200.7263771704	104.096560038662	80.1918059025732	261.860132625533
smc00887	41.1194457734556	5.40133048157004	4.41995807702655	2.58417936148825	7.57504152867478
