Gene	zoneI_1	zoneI_2	zoneI_3	zoneIId_1	zoneIId_2	zoneIId_3	zoneIIp_1	zoneIIp_2	zoneIIp_3	zoneIZ_1	zoneIZ_2	zoneIZ_3	zoneIII_1	zoneIII_2	zoneIII_3
smc02511	13.9762580433009	11.3092085052899	45.1425415355158	17.1492003848855	15.3841377490922	21.6615842566036	11.7881941716996	9.69740387995409	13.3950829682246	13.703924676461	16.9852978126781	16.1663572814347	66.5301097681797	51.379752253687	65.9878988634494
smc02512	48.9844866043739	19.8184582317073	35.1593747098021	32.5569442509964	26.9594367517941	46.1848439575517	27.5437883160794	22.1138611168154	22.7477885083627	20.9361551224374	24.6585399295558	27.4488278009164	15.165990017448	20.4435904882918	18.3552965430245
smc02513	33.1045484633481	40.1809525717359	80.1943973160339	31.3113014870442	50.1040251004749	64.7766316661691	64.1537521467489	78.2952007529415	78.0933066275653	99.8753605379484	120.103883241527	98.6659200502432	27.3852058715793	27.1913115318129	30.4481977948995
smc02514	841.82757588237	317.885874085534	226.588047818157	51.6471209375277	48.2618725785235	46.209379601137	21.9772617260431	36.5998991568103	23.4283317656766	24.5158043924348	15.0451489179922	13.4160165645466	43.1679320430843	40.3661808865772	54.916403280496
smc02515	331.636637284612	170.769048429878	64.9192740177417	46.2415938949591	20.7411142867226	28.0362790521184	10.2926171560384	22.1255327535766	21.7458025859705	11.3697397040968	12.3928443914771	11.1594054834132	42.8794670883939	28.3776506063669	33.275530447283
smc02516	368.363339264892	136.615238743902	99.1494366816419	31.3882334317298	31.6773381833581	30.9248653787003	20.959511299569	9.42072270631624	21.6862250446391	22.3811603387312	19.201561270589	10.4154451178523	60.1426291629421	47.4291299328369	74.3489629791819
smc02517	554.98801835613	118.179272269811	204.417091197733	25.3875417462521	32.1523155724973	22.6359807802571	16.1313153066345	13.0567786869172	24.8205397103934	20.195385402894	13.8340462441342	11.2623757762244	75.8816076008157	54.2097053432328	71.3443065978527
smc02518	567.506545085968	153.070295511375	114.563424737191	22.9696806275614	19.5210487404448	26.5703298206351	12.1089613600451	6.9413436089652	16.3546191890189	15.754149132474	10.5650847327171	8.0231019815389	24.7084564254851	23.3068384558397	26.5817599796742
smc02519	200.991901384613	172.204082450297	101.834155321948	39.8947084583961	40.6688515425933	29.3189846296663	26.3547982542159	30.1317415752807	28.0364900383181	18.1321339071871	18.594549129582	14.9521446019589	56.2803729691604	64.6712274270145	58.4798719552832
smc02520	744.37639643784	399.370426359969	278.758799616118	138.990707783954	96.8537145095007	95.9324436575682	43.2208678320844	63.3729752549145	62.0367804176945	19.9351857814962	16.05096278735	29.4494214993588	36.8712533064966	35.0610842623483	55.8962762075056
smc02521	524.243207751587	250.171217445044	159.196945839685	149.818837120398	125.767775802292	105.210452706198	178.163698991747	307.246396349898	143.175836588198	98.3446275042258	79.5187495293615	52.8650180145769	467.031138351296	338.274145372616	308.263760477661
smc02522	789.093813420411	219.488942480466	345.140444144956	119.768880000576	142.501755021533	128.033250978029	162.675111864209	186.397380120686	140.462610346428	107.874141846854	128.246343637131	137.86266511276	149.949896035919	156.999608745041	127.766804671002
smc02523	0	96.0575897418061	99.407638339667	29.6716894159321	52.6305775025585	32.7089922274715	43.1760153494109	55.4395451382231	35.578962963861	46.0948197170258	42.6677550108736	35.5996659301593	28.7139288538352	28.1099369214012	33.1599904110077
smc02524	815.550189686042	260.495158621847	554.564645846472	221.646148364312	221.472915265004	259.454379024689	220.670428039331	156.644680887725	156.2850181672	501.810206601154	413.100901403151	410.439150830621	2925.97855081142	2711.51310181489	2410.00065902375
smc02525	357.835292638503	256.647124807908	131.339571712194	174.631067503121	117.493017346752	119.113671117382	112.527014719649	118.173365689623	72.6409791031337	53.774414374418	54.650190899502	100.968609343342	423.483423928316	310.960535346316	284.574293070891
smc02543	193.275746058562	189.567861346765	163.949692940273	248.532525929429	201.463182248462	234.197594672183	260.874746636532	362.69053026597	195.018621647781	134.880242336112	134.610125743567	167.107193582564	230.518927072269	205.844829481787	187.822567017427
smc02544	137.077020700738	194.108255319482	166.031702156335	208.493898319356	139.097378085246	115.521609896753	169.64015826867	106.999500997491	141.196354381407	70.649316266864	80.5385415945497	104.912002159693	21.3858544535195	25.2571016452103	16.4601556414917
